id,K_D_gmax,KV3_1_gmax,KV2_FAST_gmax,KV1_4_gmax,KV4_2_gmax,K_M_gmax,SK_gmax,NA_T_AX_gmax,NA_T_SD_gmax,NA_P_gmax,CA_LVA_gmax,CA_HVA_gmax,IH_gmax,n_spikes,spike_freq,isi_skewness,cma_n_bursts,cma_burst
21499,0.396055,0.283387,0,0.192826,0.0142404,0.0118023,0.00167343,17.4411,0.20347,0.415568,0.00199489,0,0.00308788,85,17,-8.01435,0,0
21500,0.620518,0.0138991,0.0587389,0.0818321,0.0373621,0.0572265,0.000395434,48.9611,1.28301,2.3043,0.00434477,0.022322,0.00499814,139,27.8,-3.82402,0,0
21501,0.0246351,0.638672,0,0,0,0.00801721,0.000197091,41.8022,2.80389,0.573474,0.0289209,0.00717594,0.0552412,140,28,-0.00497532,0,0
21502,0.228656,0.0243941,0.0386239,0.390321,0.0150682,0,0,37.5104,2.48888,1.18987,0.00138533,0,0,178,35.6,-1.22075,0,0
21503,0.772081,0.811979,0,0.0524971,0.00273228,0,0.00237952,49.9656,3.88985,0.672973,0.00943003,0.00369626,0.000395931,230,46,0.456718,0,0
21504,0.206958,2.1874,0,0.00434025,0.0853969,0.00323042,0.000991133,29.0739,1.51059,0.986771,0.132156,0.0147314,0,266,53.2,-0.0339141,0,0
21505,0.0523199,6.4226,0.00123552,0.00185151,0.0215823,0.00105507,0.000463472,23.4472,1.92925,1.05464,0.432157,0,0.0015171,1000,200,0.525068,0,0
21506,0.133028,6.51635,0.00577519,0.00202004,0.00235075,0.00415509,0.000123874,27.5497,2.51423,0.0883761,0.691581,0.153335,0.042135,1426,285.2,0.596495,0,0
21507,0.157988,5.78175,0.00409244,0,0.190229,0.00184452,0,32.8358,1.65107,0.937518,0.117392,0.356168,0.00013527,306,61.2,-0.715316,0,0
21508,0.0487263,1.33303,0.00166212,0.00106862,0.0484607,0.00107504,0.0136209,27.0282,0.454927,1.33461,0.0125521,0.00176743,0,388,77.6,0.225421,0,0
21509,0.0173449,0.357977,0.0897239,0.633733,0.0067337,0.0308768,0.000524123,20.9528,1.59848,0.362685,0.0696236,0,0.0134169,198,39.6,0.26759,0,0
21510,0.158541,6.63193,0.00872062,0.424639,0,0.00228794,0.00638411,22.6625,2.25548,0.971413,0.631334,0,0.0294734,1052,210.4,0.595822,0,0
21511,0.10921,0.0882164,0.0696989,0.00959852,0,0,0.00109207,45.6555,3.20511,0.250072,0.0406924,0.0562201,0.000182649,198,39.6,-0.341711,0,0
21512,0.0889964,1.01542,0.0194279,0.043083,0.00469674,0.0270971,0.0122809,13.725,0.812524,0.0566845,0.00174166,0.00139138,0.0080776,364,72.8,0.351081,0,0
21513,0.0490647,0.223177,0,0.00882795,0,0.326143,0.00732735,25.1462,0.679868,0.938072,0.00208697,0,0.000990636,466,93.2,0.277594,0,0
21514,0.503201,0.0118358,0.298459,0,0.0144955,0.0391522,0.0072275,38.4575,3.25356,1.87461,0.00653853,0.0848325,0.00197305,112,22.4,-1.32877,0,0
21515,0.0285853,3.54059,0.0565537,0,0.00232986,0.06983,0.0104698,34.7154,3.16101,1.10359,0.0753413,0,0.0659877,272,54.4,-0.220219,0,0
21516,0.010306,0.0168392,0.00444428,0,0.186382,0,0.0494866,38.604,0.710121,1.13786,0.0402628,0.00111794,0.00181736,124,24.8,-0.439825,0,0
21517,0.0462524,5.84723,0.0145666,0.616524,0.0249718,0,0.0514972,43.9283,3.67094,1.88554,0.0180849,0.0043897,0.0953041,474,94.8,-0.319842,0,0
21518,0.936305,0.0656781,0.0124329,0.0137127,0,0,0.0100386,37.3524,1.97933,1.18792,0.0151607,0.0076678,0.000464857,132,26.4,-0.187519,0,0
21519,0.661882,1.11729,0.13245,0.0912491,0.0578108,0.244847,0.00238663,43.1339,1.61484,2.02252,0.0287313,0.764002,0.000951733,176,35.2,2.4094,0,0
21520,0.860197,2.21567,0.0421247,0.00509052,0.00999921,0.0646922,0.00210582,29.0651,2.46687,1.44023,0.0148101,0.469196,0,373,74.6,-1.66212,0,0
21521,0.425393,0.731642,0.00606675,0,0.0525583,0.00417387,0.0439796,26.5689,1.41364,0.748003,0.00999549,0.023251,0.0148336,280,56,1.01528,0,0
21522,0.575176,0.271054,0.00355078,0.659431,0.0454124,0.00936031,0.0158699,11.4533,0.923135,0.0934649,0.0121942,0.0083129,0,131,26.2,-10.3731,0,0
21523,0.108264,0.0422743,0.0024508,0.050527,0,0.00699703,0.0132712,14.2868,0.520451,0.613471,0.460016,0,0.000124296,43,8.6,-2.06269,0,0
21524,0.0219752,0.141043,0.00143187,0,0,0,0.0168217,25.6002,1.95717,1.17789,0.0711126,0.0103601,0.00217449,978,195.6,0.448541,0,0
21525,0.0175315,2.1628,0.0112804,0.00708019,0,0.405,0.00260894,32.8671,0.479465,1.37618,0.0268418,0,0.0865383,656,131.2,5.12406,0,0
21526,0.249846,2.02639,0,0,0.0132,0.0514543,0.0274239,39.6833,1.04207,1.05657,0.0361016,0,0.00453948,270,54,3.58744,0,0
21527,0.0320173,0.0441385,0.167971,0.14925,0.00220274,0,0.00249892,28.8269,0.593616,0.585879,0.571966,0.00138798,0.0127434,165,33,1.15187,0,0
21528,0.0140081,0.694627,0,0.701894,0.0012728,0.00195152,0.000428207,35.5255,3.44646,1.28966,0.00136847,0,0.00328439,128,25.6,-0.71181,0,0
21529,0.0224284,0.128089,0.00126843,0.00127731,0,0.198564,0.000340861,37.754,1.47508,0.234316,0.03162,0.026671,0,891,178.2,1.39302,0,0
21530,0.86825,1.44066,0.0487945,0.0938849,0.00631326,0,0.000187253,33.9159,2.38251,1.01969,0.0010729,0.0743037,0,342,68.4,0.290621,0,0
21531,0.0101472,0.0181602,0.0132392,0.0378696,0,0.206079,0,47.3766,1.66213,1.07107,0.0149699,0,0,532,106.4,0.279385,0,0
21532,0.0230838,0.324541,0,0,0.0052554,0.019369,0.0709784,47.5233,3.06532,2.11959,0.00863783,0.00476226,0.000921743,465,93,-2.75901,0,0
21533,0.123114,0.809901,0.00328323,0.138193,0.00161881,0.0516539,0.0316548,37.7403,2.1588,1.24866,0.0942968,0.00464106,0,800,160,0.104055,0,0
21534,0.322141,1.59498,0.00112947,0.0241101,0.0518079,0,0.00319046,49.0184,4.17376,1.26416,0.924805,0.0039134,0.000725364,1126,225.2,0.308179,0,0
21535,0.0979573,0.0296402,0.0395639,0.00382114,0,0,0.00273873,47.5026,1.09535,0.440636,0.0970547,0.00613312,0,186,37.2,0.0860566,0,0
21536,0.013199,0.136354,0,0.197796,0,0.245609,0,39.6585,1.37502,0.187792,0.317911,0.0282316,0.0196043,304,60.8,4.11455,0,0
21537,0.0706989,0.159274,0,0.239337,0.00259491,0.18463,0,38.4425,2.81412,0.72718,0.010408,0.491728,0.0455886,265,53,1.18106,0,0
21538,0.0142945,0.0103982,0.00583909,0.118828,0.00194162,0.194102,0.0640325,28.6636,2.77753,1.12607,0.00697408,0.0124849,0.00220794,555,111,0.244653,0,0
21539,0.203946,2.80791,0.0115562,0.00427621,0.00138013,0.00242461,0.0546015,42.4327,1.63966,1.07707,0.031278,0,0,534,106.8,0.125794,0,0
21540,0.0631661,8.6736,0.00315004,0.231444,0.00522729,0,0.00333383,20.5357,0.973404,0.710192,0.109916,0.194068,0.000171015,129,25.8,0.182084,0,0
21541,0.0641831,0.286243,0.0298619,0.0153582,0.0116316,0.00169219,0.00504011,43.5315,3.64673,1.6985,0.0754319,0.00250856,0.0160522,224,44.8,-1.31165,0,0
21542,0.0987845,0.936839,0.00444679,0.00127092,0.0297779,0,0.000358565,32.0179,0.560682,1.05376,0.0623614,0.0027271,0.0204947,520,104,-0.185734,0,0
21543,0.0517637,0.0124587,0,0.0139326,0.00691479,0.383428,0.00175951,49.022,4.32698,1.47182,0.481814,0.00338873,0.000753567,1074,214.8,0.592202,1,1
21544,0.226877,0.266761,0.467031,0.00391421,0.0846811,0.0202571,0.0169669,22.6302,1.36356,1.06917,0.00129565,0.431537,0.00124452,122,24.4,-1.66138,0,0
21545,0.27596,0.0125391,0.0204371,0,0.00108139,0.374058,0,40.9476,3.53464,1.33531,0.0020619,0.00394248,0.00713622,331,66.2,0.130057,0,0
21546,0.747989,0.283021,0.0115922,0,0.00127393,0.0109966,0.0365519,14.3271,1.08872,0.429407,0.00795836,0.0369073,0.0354756,288,57.6,0.502618,0,0
21547,0.941228,4.999,0,0.0188935,0.00108944,0,0.00352294,26.1473,1.08342,1.3018,0.0114286,0.139256,0,851,170.2,0.346717,0,0
21548,0.0861173,0.116539,0.0050738,0,0.0227583,0.0977952,0.00143896,32.7324,1.7261,1.03861,0.227928,0,0,450,90,0.603715,0,0
21549,0.0231825,0.0515796,0.00241755,0.109047,0.0134004,0.0755769,0.00488088,43.6131,4.35601,1.15581,0.0260522,0.0365321,0.0698467,554,110.8,1.13917,0,0
21550,0.775711,0.243507,0,0.937427,0,0.0442752,0.000328441,21.3643,1.49033,0.158719,0.0268638,0.0188174,0.0052582,375,75,0.734138,0,0
21551,0.0842825,0.20713,0.00910569,0.373461,0.00100669,0.0505798,0.00550453,25.0998,2.16225,0.224224,0.0165965,0,0.000230627,516,103.2,0.247685,0,0
21552,0.133408,4.10911,0.124218,0.333953,0.227502,0,0,37.0275,2.4537,1.24184,0.0087467,0,0.00735914,129,25.8,10.1127,2,1
21553,0.150444,1.58569,0.00894249,0.0313011,0.225035,0.0214691,0.00310265,33.0823,3.23112,1.39871,0.00134214,0.00109102,0,111,22.2,0.0505879,0,0
21554,0.520916,0.0288135,0.126214,0.0192269,0.00148506,0.024417,0,25.6335,1.3686,1.08902,0.00441383,0.010623,0,158,31.6,0.0346529,0,0
21555,0.0710786,0.385442,0,0,0,0,0.0194045,29.4448,2.85552,0.218499,0.00154258,0.00366749,0,212,42.4,0.446892,0,0
21556,0.221753,0.209408,0.00440375,0,0.105693,0.00581009,0,11.2551,0.500426,0.199684,0.0207182,0.00191786,0.00969443,90,18,-2.08981,0,0
21557,0.0263455,0.0500997,0.138886,0.0050135,0,0.0856134,0,42.7283,1.09477,1.22918,0.00883045,0,0,144,28.8,-0.750764,0,0
21558,0.0178497,0.857912,0.00116553,0,0,0.160719,0.00147297,23.0241,1.9995,0.366094,0.439241,0.00273537,0,1389,277.8,0.653784,0,0
21559,0.0645284,0.0511266,0.221883,0.00259154,0.0164683,0,0.00198504,13.1978,0.419296,0.553525,0.0454581,0,0.00497005,203,40.6,0.084479,0,0
21560,0.0195487,0.904188,0.00345152,0,0.0067776,0,0,14.3154,0.609409,0.406356,0.104953,0.0016628,0.0229028,804,160.8,0.579907,0,0
21561,0.527923,1.35515,0.0145597,0,0.0580579,0.0240054,0,21.1311,0.855763,0.58828,0.00933038,0.0419993,0.000194071,189,37.8,5.42612,6,1
21562,0.0490902,0.323453,0.0014826,0.00197134,0.0841474,0.0534314,0.00409144,15.9069,0.699155,0.704148,0.00665757,0.12566,0.00156731,266,53.2,2.04812,0,0
21563,0.0887604,6.68336,0.0120273,0.0324818,0.0116554,0.0981016,0.0338194,30.5312,2.87837,0.57685,0.0019709,0.370101,0.00298973,53,10.6,1.89835,0,0
21564,0.212227,0.409505,0.209739,0.437611,0.00114603,0,0.000715038,46.803,2.48396,0.503227,0.00578613,0.13562,0,242,48.4,0.177811,0,0
21565,0.319685,3.32775,0,0,0,0,0.000107477,20.5819,1.57104,0.402337,0.776184,0.00946185,0.0504657,1301,260.2,0.63287,0,0
21566,0.101303,6.25467,0.00506775,0.0479863,0.0165947,0,0.0162042,29.359,0.4427,1.06538,0.385839,0.00399632,0.00164813,440,88,6.8824,0,0
21567,0.485688,1.02469,0.00112592,0.00831399,0.0966568,0.00123656,0,42.1878,3.73677,0.401328,0.00279756,0,0.0962617,316,63.2,0.126727,0,0
21568,0.0560069,0.178735,0,0.52261,0,0.0021545,0.019308,29.9255,2.60963,1.13541,0.0604406,0,0,295,59,-0.730914,0,0
21569,0.0442,0.377175,0.00294996,0.248731,0.00834228,0.0512479,0.000167028,28.2074,1.28701,0.591344,0.00447467,0.012349,0.0171304,692,138.4,0.859997,0,0
21570,0.272308,0.904875,0.00140479,0.00784358,0.00169957,0.0637481,0,23.6573,1.45807,0.335471,0.177063,0.154565,0.027207,507,101.4,7.53241,10,1
21571,0.0122565,0.101261,0.00169935,0.068808,0,0.0264208,0,35.3255,3.29491,0.441515,0.00162646,0.00444333,0.000474118,829,165.8,0.505441,0,0
21572,0.0153277,0.766197,0,0.0493994,0.00141243,0.136992,0,44.8544,2.42328,0.728666,0.117823,0.00404487,0.000508709,138,27.6,0.0749669,0,0
21573,0.0390447,0.548677,0.0979716,0.313992,0.00120019,0.0455515,0.0112018,33.4786,1.26186,0.855105,0.152235,0.0504577,0.00086419,178,35.6,-0.419948,0,0
21574,0.166537,0.658507,0.00111202,0.005119,0,0.00164522,0.000103238,15.1648,0.870321,0.119952,0.0909473,0.0183395,0.000719827,740,148,0.509727,0,0
21575,0.112257,0.657619,0.165323,0,0,0,0.0109044,17.4186,1.53576,0.66615,0.0339906,0.00361421,0.0216002,122,24.4,-0.44155,0,0
21576,0.428123,0.0524516,0,0.00739412,0.00970791,0.0069339,0,46.3137,1.52898,0.832394,0.00439233,0.0080987,0.0183127,198,39.6,-1.20765,0,0
21577,0.0138307,1.8396,0,0.00152799,0.0473125,0.049775,0.00766809,25.0347,1.22486,0.201586,0.0526955,0.190504,0.0535852,425,85,1.31157,0,0
21578,0.111206,1.54705,0.100275,0.0129763,0.0563578,0.189091,0,38.6521,2.39506,0.872481,0.0174625,0.0184432,0,158,31.6,0.0784651,0,0
21579,0.0184831,0.437782,0.261971,0.412009,0.00496707,0.00416775,0.0177077,45.6671,4.53467,0.351416,0.0591436,0.0364107,0.00243937,124,24.8,0.218686,0,0
21580,0.0957092,0.014631,0.0243261,0.0383943,0.0131911,0.206309,0.00596355,26.2741,0.446211,0.884518,0.0307592,0.00340799,0.00090088,394,78.8,0.188843,0,0
21581,0.011652,0.0236193,0,0.00551869,0.00210642,0.0662946,0.000659258,28.886,1.19633,0.348416,0.0232679,0.00526023,0.00075825,303,60.6,0.129269,0,0
21582,0.0138086,0.161999,0.00703596,0.0083692,0.11925,0.133629,0,37.4566,2.74954,0.00675718,0.142176,0.0214418,0.000999171,333,66.6,-10.6413,0,0
21583,0.758597,0.0104102,0.0207127,0,0.132239,0,0.0024845,41.1943,3.62395,1.6055,0.00180408,0.00146306,0.00423025,111,22.2,-0.301532,0,0
21584,0.0640902,0.0581196,0.00272111,0.0011402,0.0606412,0.0670064,0.00046824,28.3687,2.0333,0.120645,0.0195241,0,0.0188291,269,53.8,0.131374,0,0
21585,0.267516,0.0939247,0.00274788,0.00367105,0.12167,0.00863529,0.000404755,18.1744,0.939643,0.45684,0.947419,0.00102242,0.0349295,180,36,0.501501,0,0
21586,0.0617997,0.110109,0.0155044,0,0.00166054,0.00183075,0,29.7923,1.23325,0.0379854,0.00424321,0,0.018959,372,74.4,2.33322,0,0
21587,0.0170553,3.97638,0.00624522,0.0347378,0.00210582,0,0.0921181,19.7669,0.593425,0.662446,0.00680258,0,0.0278701,578,115.6,1.9006,0,0
21588,0.684448,1.75745,0,0.273076,0.0270653,0,0.000387444,27.9776,2.76406,1.28907,0.253538,0.00943752,0.00506291,550,110,0.43185,0,0
21589,0.336519,1.6152,0,0.00345429,0.0306736,0.00202877,0.0465957,45.7696,0.988705,2.02453,0.0111279,0.0135678,0.00663059,415,83,0.328907,0,0
21590,0.0380094,0.187439,0.00589563,0.0403463,0,0,0.00276089,23.1309,1.50081,0.77422,0.00288565,0,0.0184869,99,19.8,-0.237731,0,0
21591,0.5182,0.0126751,0,0.0140187,0,0.00363017,0.00188139,29.1344,0.819146,0.320994,0.0935882,0.00178687,0.00465085,148,29.6,0.0801671,0,0
21592,0.74961,1.0435,0.126973,0.416911,0.0151953,0,0.000179998,48.3834,3.04656,0.933413,0.00667439,0,0.00106695,124,24.8,0.0869081,0,0
21593,0.106288,0.244386,0.00263261,0.0576629,0.00180705,0,0.000634357,43.8545,1.4946,2.18363,0.00300689,0.0085377,0.00239624,513,102.6,-2.1421,0,0
21594,0.129483,3.20581,0.0215904,0.125725,0.00470684,0.00306819,0.000116037,42.9744,0.978004,1.0063,0.0198005,0.135545,0,663,132.6,-0.071292,0,0
21595,0.0852226,0.0678266,0.0287352,0.780706,0,0.00115448,0.0300345,14.9194,1.26279,0.745882,0.124942,0.00107191,0.00258696,188,37.6,-0.440568,0,0
21596,0.278086,1.82415,0.0842558,0.467616,0.00137239,0.00143275,0.00406564,13.8483,1.14033,0.688361,0.516531,0,0,81,16.2,-3.22486,0,0
21597,0.201386,3.70207,0.00851353,0.0419624,0,0.216043,0.00226958,46.4757,1.37939,1.58514,0.0018622,0.0262153,0,535,107,0.120198,0,0
21598,0.248097,0.0307809,0.00710895,0.19635,0,0.170792,0.0116315,29.7782,0.832286,0.280313,0.00167406,0,0.00178854,347,69.4,-0.0239758,0,0
21599,0.0329867,7.18501,0.00746699,0,0.00311199,0.00116692,0,45.1485,3.55955,0.480398,0.0531242,0,0,577,115.4,0.45767,0,0
21600,0.206564,0.225039,0,0.34176,0.00121896,0.0635258,0.000670993,30.182,1.00434,0.100059,0.0063356,0.00132861,0.00124303,367,73.4,0.752468,0,0
21601,0.0114971,0.0446758,0,0.055616,0.0586229,0.00303875,0.00422103,11.099,0.362229,0.362868,0.381173,0,0.0283293,97,19.4,-6.33765,0,0
21602,0.0232664,7.20872,0.0212031,0,0.00137521,0.134451,0.00204882,25.9376,1.42117,0.570552,0.0020973,0.943001,0,125,25,4.10608,0,0
21603,0.0168469,2.0533,0.00754484,0.188476,0.0521023,0.00512443,0.000714853,42.0126,3.14597,0.132894,0.0287982,0.0129369,0.0613981,545,109,0.802904,0,0
21604,0.104579,0.129193,0,0.925812,0.0859963,0,0,22.883,0.89794,0.602076,0.139347,0.00661844,0.0110212,255,51,0.190184,0,0
21605,0.320177,0.416219,0.0972413,0.0371661,0.0581641,0,0.0155918,35.2121,1.62387,1.60811,0.0485358,0.00575614,0.0206024,132,26.4,-1.30403,0,0
21606,0.0398438,4.0226,0.039728,0.105078,0.00336111,0.00110317,0.00412178,33.4626,1.4947,0.684617,0.0507024,0.00435411,0.00481115,346,69.2,0.188442,0,0
21607,0.521029,0.0179334,0.00236956,0.00194112,0.0303179,0.0597379,0.0105045,46.1622,0.882884,1.31178,0.240198,0.0280868,0,347,69.4,-0.754262,0,0
21608,0.164068,5.76019,0.0148185,0,0.00664277,0.00168752,0.0580173,24.4566,0.756213,0.77931,0.00360193,0.00305527,0.00346218,442,88.4,0.943822,0,0
21609,0.0202854,0.0357545,0,0.0368368,0,0.0370995,0.00206777,47.3607,1.45515,0.721265,0.00962095,0.0104983,0.00188488,116,23.2,-0.243228,0,0
21610,0.0316193,0.139408,0.284964,0.0123859,0.00356557,0.0849941,0.000363887,42.8956,3.11245,0.405279,0.00283364,0.0817501,0.000700062,162,32.4,0.0791186,0,0
21611,0.186181,0.0146151,0.0505413,0,0.0338927,0.106162,0,23.0756,1.23869,0.769729,0.0953289,0.0374309,0,152,30.4,1.62943,0,0
21612,0.785421,0.251595,0.00574428,0.276785,0.0969725,0,0.000111349,49.3377,2.05922,0.685996,0.00847662,0,0,308,61.6,0.903528,0,0
21613,0.0188628,0.0217622,0.0327749,0.0048733,0.0220115,0.00229395,0.00569092,10.0162,0.471467,0.275032,0.0025599,0.0010397,0.00844855,216,43.2,0.0953708,0,0
21614,0.969316,0.0326116,0.054597,0.0317839,0.0398582,0.0228587,0.000313691,22.6936,1.51322,0.939769,0.00122966,0.00267027,0.000880819,62,12.4,-7.12466,0,0
21615,0.013849,2.51024,0.00362624,0.267486,0.00138369,0,0.0112592,19.6141,1.2882,0.321589,0.796768,0.00100576,0,1341,268.2,0.619709,0,0
21616,0.0352466,2.84535,0,0,0.00569073,0.00699045,0.000365,30.0531,2.81681,0.0275059,0.0260174,0.00102003,0.000215644,512,102.4,0.852778,0,0
21617,0.0920798,0.451169,0.172319,0,0.0120266,0.00266054,0.0510635,35.3813,1.06929,0.610571,0.00165574,0,0.0186632,163,32.6,0.00873394,0,0
21618,0.0155146,2.78508,0.00119153,0,0.014304,0.0137352,0,25.7549,1.83974,0.873986,0.0562378,0,0,834,166.8,0.361603,0,0
21619,0.142105,0.0647171,0,0.00405288,0.0231537,0.46066,0.000492136,40.1195,0.886479,0.90411,0.00875457,0.0356395,0.0202303,288,57.6,inf,0,0
21620,0.152828,0.105311,0,0.00496045,0.123116,0.0408722,0.0150974,36.7076,1.77485,0.198111,0.00934819,0,0.000572834,128,25.6,0.0754381,0,0
21621,0.024841,0.239151,0.155976,0.0116437,0.067883,0.00643731,0.00117798,35.5671,2.10143,0.709436,0.047788,0,0.000227731,114,22.8,-0.289389,0,0
21622,0.129981,1.86273,0,0.00747716,0.0016241,0.0518112,0.000203353,39.8489,3.27989,0.382359,0.879531,0.0636917,0.00983655,197,39.4,0.126259,0,0
21623,0.0134429,1.71464,0.00865093,0,0,0.0361872,0.00944276,49.6893,1.17647,1.24395,0.00299309,0.0205375,0.00649025,239,47.8,0.385706,0,0
21624,0.054054,0.832645,0,0.100015,0.0369751,0.220861,0.00224395,34.8093,1.45914,1.41399,0.0787366,0.684464,0.0127339,254,50.8,1.56009,0,0
21625,0.15599,1.53885,0.0121905,0.0479922,0.0235332,0.0467442,0.000221025,48.2124,1.12304,1.81266,0.0249368,0.00419792,0,414,82.8,-0.0566933,0,0
21626,0.199444,1.72054,0.00807393,0.268441,0.00110187,0,0.0125821,48.9511,3.0988,0.501234,0.00940151,0.0659816,0,329,65.8,-3.50724,0,0
21627,0.270953,0.273252,0.0378504,0.00801432,0.00679375,0.0295688,0,28.6334,2.74341,0.577162,0.983037,0.00320615,0.076589,208,41.6,-0.0592888,0,0
21628,0.0729593,0.0266911,0.00961503,0.00147381,0,0.0504549,0,45.7355,4.28977,1.56885,0.672006,0,0.000744682,94,18.8,0.364566,0,0
21629,0.354524,0.11828,0,0.0231848,0.354032,0,0.000489147,39.5339,0.652506,0.567425,0.465884,0,0.0202986,106,21.2,0.0769328,0,0
21630,0.377061,0.0435752,0.0759405,0.0226143,0.00359281,0.0313562,0.000344369,12.5262,0.857175,0.621857,0.00249987,0,0,132,26.4,-0.457101,0,0
21631,0.0131834,8.93909,0,0.0382574,0.0182216,0.0166732,0.0235885,33.8592,1.15363,1.21473,0.173701,0.0758162,0.0275974,25,5,-1.19658,0,0
21632,0.775356,0.785464,0.025489,0.0030764,0.269199,0.00296145,0,40.0168,1.04503,1.99772,0.00523765,0,0.0106513,94,18.8,-1.01967,0,0
21633,0.101511,4.75242,0.0243935,0.00490617,0.00222196,0,0.00913865,29.5958,2.20897,0.628141,0.00232419,0.798857,0,457,91.4,1.13921,2,1
21634,0.695402,0.397605,0.0329084,0.699335,0.00172295,0.126774,0.000303832,43.599,2.54826,1.00561,0.0454616,0.00355885,0.000476766,254,50.8,0.119008,0,0
21635,0.0134464,1.92349,0,0.541776,0.0335609,0.00135325,0.00138541,38.4392,3.83158,1.07965,0.00596878,0.00488818,0.0106289,427,85.4,0.374249,0,0
21636,0.0318584,0.772272,0,0.863088,0.00112841,0.300883,0,41.1005,1.34322,1.47173,0.0039551,0.0358439,0,50,10,2.24707,0,0
21637,0.639957,0.179927,0.00122819,0,0.0782727,0.00602089,0.0148895,38.3374,2.2701,0.883378,0.0102663,0.011128,0,264,52.8,-0.0249736,0,0
21638,0.306445,0.101409,0.00509602,0,0.00310345,0.219361,0.0199879,20.5039,1.50069,0.965642,0.304117,0,0.0934196,1056,211.2,1.80333,0,0
21639,0.0673555,0.0235901,0,0.093638,0.0333349,0.0641479,0.000988642,32.0255,1.43508,0.621351,0.00287331,0.00572841,0,334,66.8,0.1346,0,0
21640,0.0357144,0.264398,0.00219932,0,0,0.00290538,0,11.9605,0.957135,0.469099,0.0249453,0.00155968,0.000246443,75,15,-2.24233,0,0
21641,0.0235597,0.500859,0.00776553,0.209746,0.00633052,0.310252,0.00965165,37.3625,2.70094,1.76472,0.00634199,0.109327,0.00104389,518,103.6,0.361924,0,0
21642,0.589017,4.86849,0.0240094,0.207138,0.00190064,0.0210853,0.00876654,30.1945,2.54263,0.902914,0.0568196,0.00240326,0,102,20.4,9.72851,0,0
21643,0.0129987,4.53313,0.00124008,0,0.0105742,0.00120944,0.00755117,43.4559,1.05805,1.59535,0.00625919,0,0.00490527,536,107.2,-0.248683,0,0
21644,0.490343,3.84096,0,0,0.0375002,0.00251629,0.00309578,21.8403,1.34976,0.834942,0.0015338,0.476315,0.00940094,550,110,22.4215,3,1
21645,0.207949,1.1356,0.00883008,0.965325,0.0381327,0.0574334,0.000691459,39.0816,0.975754,0.662341,0.0180929,0.00231321,0,366,73.2,0.166622,0,0
21646,0.0751168,0.0526304,0,0.968238,0.00191092,0.0765551,0.0475529,43.7916,2.23744,1.06932,0.00595432,0.0162106,0.00731764,541,108.2,-0.168637,0,0
21647,0.13908,1.35742,0,0,0,0.0119992,0.000149951,43.9848,1.33634,2.16572,0.0252549,0.0409593,0.000541275,461,92.2,1.44113,0,0
21648,0.14108,3.60879,0.101077,0.0635725,0.00765575,0.0104863,0.004849,43.6617,3.67552,2.1137,0.00550426,0.0843148,0.0156268,172,34.4,-1.34459,0,0
21649,0.0192513,0.575653,0,0.00379119,0.0179541,0.0060052,0.0597358,24.9678,2.27672,0.367158,0.00830784,0.0129097,0.00177607,166,33.2,0.078461,0,0
21650,0.0848149,0.0119308,0.0183355,0.00384919,0.0246921,0.0499277,0.0157414,19.8955,1.87374,0.661618,0.00324799,0.0017665,0.000226083,227,45.4,0.0398427,0,0
21651,0.0141291,0.563894,0,0.0720735,0.0302082,0.0215584,0.00258203,44.4312,1.92871,0.525516,0.0491581,0.00137047,0.00873003,294,58.8,0.123657,0,0
21652,0.278442,3.26457,0.00752567,0.0995825,0,0,0.0170169,41.5326,0.946488,0.648948,0.279908,0.176723,0.0246008,781,156.2,0.407811,0,0
21653,0.0467745,0.554073,0.0836822,0.517927,0,0,0.0281939,22.3381,2.12695,0.446945,0.0164939,0.0926627,0,179,35.8,1.02814,0,0
21654,0.112119,2.39004,0.00839305,0.00995196,0.00153513,0.214606,0.00558398,31.2215,2.82351,0.35471,0.488505,0.00237066,0.00188152,1186,237.2,1.29032,0,0
21655,0.0846018,0.0159564,0,0.00225248,0,0,0.000233898,14.3213,0.6194,0.105349,0.135202,0.0107747,0.0707565,316,63.2,0.202407,0,0
21656,0.0516582,0.517291,0.00681165,0,0.00140408,0.00229248,0.0139379,17.4607,0.632918,0.0169805,0.145428,0.00812836,0,804,160.8,0.815395,0,0
21657,0.184795,2.74835,0.0123518,0.0327872,0.00141498,0.211143,0,43.3252,4.08646,1.64381,0.0809982,0,0,670,134,0.192163,0,0
21658,0.0451157,0.401561,0.158628,0.809204,0.0125437,0.00389071,0.00056605,49.0093,2.51517,0.717836,0.136115,0,0.000449571,130,26,-0.46098,0,0
21659,0.0135687,0.0124154,0.00754903,0.366117,0.0967244,0,0,47.9805,2.33558,1.13554,0.0507264,0.0241608,0,80,16,5.97317,3,1
21660,0.138277,0.501116,0.0795134,0.00772119,0,0.0303185,0.0317724,19.5835,0.617324,0.859018,0.115851,0.0753142,0.00713893,124,24.8,2.52681,0,0
21661,0.500044,0.1452,0.103997,0.0108761,0,0,0.00228787,27.1978,1.43792,0.855029,0.163254,0.0204053,0.00401335,188,37.6,0.0529512,0,0
21662,0.0271686,1.80187,0.0149782,0,0.0166306,0.00830752,0.00266462,44.1712,3.11062,0.100003,0.27926,0.00912169,0.00027756,683,136.6,0.620039,0,0
